timestamp,temperature,humidity,pressure,altitude
28:06:2026 20:45,21.0,87.5,916.5,838.1
28:06:2026 20:46,21.0,87.9,916.7,837.1
28:06:2026 20:47,20.9,88.0,916.6,837.5
28:06:2026 20:48,21.0,87.8,916.6,837.3
28:06:2026 20:49,20.9,87.9,916.7,836.7
28:06:2026 20:50,21.0,87.9,916.7,836.6
28:06:2026 20:51,21.0,87.8,916.8,836.2
28:06:2026 20:52,20.9,88.0,916.8,835.9
28:06:2026 20:53,21.0,88.0,916.9,835.3
28:06:2026 20:54,21.0,87.9,916.9,835.0
28:06:2026 20:55,21.0,87.9,917.0,834.1
28:06:2026 20:57,21.0,87.9,917.1,833.0
28:06:2026 20:58,20.9,88.0,917.1,833.6
28:06:2026 20:59,21.0,87.9,917.0,834.1
28:06:2026 21:00,21.0,87.9,917.0,833.7
28:06:2026 21:01,21.0,86.5,917.1,833.6
28:06:2026 21:02,21.0,87.5,917.1,833.4
28:06:2026 21:03,21.0,87.6,917.2,832.1
28:06:2026 21:04,21.0,85.7,917.3,831.1
28:06:2026 21:05,21.0,87.3,917.3,831.7
28:06:2026 21:06,21.0,86.5,917.2,831.9
28:06:2026 21:07,20.9,87.0,917.3,831.2
28:06:2026 21:08,21.0,85.7,917.4,830.2
28:06:2026 21:10,20.9,86.9,917.6,828.9
28:06:2026 21:11,21.0,87.4,917.7,828.0
28:06:2026 21:12,21.0,87.3,917.6,828.5
28:06:2026 21:13,21.0,86.8,917.5,829.6
28:06:2026 21:14,21.0,86.7,917.4,830.1
28:06:2026 21:15,21.1,86.1,917.4,830.6
28:06:2026 21:16,21.0,86.6,917.4,830.7
28:06:2026 21:17,20.9,86.7,917.3,831.5
28:06:2026 21:18,21.0,87.3,917.3,831.5
28:06:2026 21:19,21.0,87.3,917.4,830.9
28:06:2026 21:20,20.9,87.5,917.3,831.5
28:06:2026 21:22,20.9,87.5,917.2,832.0
28:06:2026 21:23,20.9,87.3,917.2,832.5
28:06:2026 21:24,20.9,86.7,917.2,831.8
28:06:2026 21:25,20.9,87.2,917.3,831.6
28:06:2026 21:26,20.9,87.4,917.3,831.7
28:06:2026 21:27,21.0,86.1,917.3,831.4
28:06:2026 21:28,20.9,86.9,917.4,830.1
28:06:2026 21:29,20.9,86.9,917.5,829.1
28:06:2026 21:30,21.0,86.7,917.6,828.4
28:06:2026 21:31,21.0,86.6,917.6,828.3
28:06:2026 21:32,21.0,87.0,917.7,827.9
28:06:2026 21:34,21.0,86.7,917.7,827.9
28:06:2026 21:35,21.0,87.1,917.6,828.6
28:06:2026 21:36,20.9,86.7,917.5,829.2
28:06:2026 21:37,20.9,87.3,917.5,829.5
28:06:2026 21:38,20.9,87.5,917.5,829.3
28:06:2026 21:39,20.9,86.8,917.5,829.9
28:06:2026 21:40,20.9,87.2,917.4,830.3
28:06:2026 21:41,21.0,87.3,917.4,830.3
28:06:2026 21:42,21.0,87.3,917.4,830.2
28:06:2026 21:43,21.1,87.2,917.4,830.2
28:06:2026 21:44,21.1,86.8,917.4,830.7
28:06:2026 21:46,21.0,87.0,917.4,830.5
28:06:2026 21:47,21.0,87.2,917.4,830.2
28:06:2026 21:48,21.0,87.2,917.5,829.5
28:06:2026 21:49,21.1,87.2,917.6,828.9
28:06:2026 21:50,21.0,87.2,917.5,829.5
28:06:2026 21:51,21.0,87.1,917.5,829.9
28:06:2026 21:52,21.1,87.1,917.4,830.2
28:06:2026 21:53,21.1,86.6,917.4,830.4
28:06:2026 21:54,21.1,87.2,917.4,830.0
28:06:2026 21:55,21.1,87.1,917.5,829.2
28:06:2026 21:56,21.1,87.2,917.6,828.8
28:06:2026 21:57,21.0,86.9,917.6,829.1
28:06:2026 21:59,21.0,87.1,917.5,829.9
28:06:2026 22:00,21.1,86.7,917.4,830.3
28:06:2026 22:01,21.0,86.7,917.4,830.4
28:06:2026 22:02,21.0,86.9,917.5,829.6
28:06:2026 22:03,21.1,87.1,917.6,828.4
28:06:2026 22:04,21.0,87.2,917.7,828.0
28:06:2026 22:05,21.0,87.2,917.7,828.2
28:06:2026 22:06,21.0,87.2,917.6,828.7
28:06:2026 22:07,21.1,87.4,917.5,829.5
28:06:2026 22:08,21.0,87.3,917.4,830.0
28:06:2026 22:09,21.0,87.1,917.4,830.5
28:06:2026 22:11,21.0,87.2,917.4,830.4
28:06:2026 22:12,21.0,87.3,917.4,830.5
28:06:2026 22:13,21.0,87.4,917.4,830.6
28:06:2026 22:14,21.0,87.3,917.3,831.0
28:06:2026 22:15,21.1,87.2,917.3,831.7
28:06:2026 22:16,21.0,87.2,917.2,832.3
28:06:2026 22:17,21.0,87.3,917.2,832.6
28:06:2026 22:18,21.1,87.3,917.1,832.8
28:06:2026 22:19,21.2,87.0,917.1,832.8
28:06:2026 22:20,21.1,87.1,917.1,833.3
28:06:2026 22:21,21.0,87.4,917.1,833.4
28:06:2026 22:23,21.0,87.4,917.1,833.0
28:06:2026 22:24,21.1,87.1,917.2,832.5
28:06:2026 22:25,21.1,87.3,917.3,831.3
28:06:2026 22:26,21.1,87.1,917.4,830.5
28:06:2026 22:27,21.1,87.1,917.4,830.4
28:06:2026 22:28,21.2,87.0,917.4,830.5
28:06:2026 22:29,21.1,87.3,917.3,831.1
28:06:2026 22:30,21.0,87.1,917.3,831.5
28:06:2026 22:31,21.0,86.9,917.2,831.9
28:06:2026 22:32,21.1,87.2,917.2,832.2
28:06:2026 22:33,21.0,87.2,917.1,832.9
28:06:2026 22:35,21.1,87.1,917.1,833.2
28:06:2026 22:36,21.1,87.2,917.1,832.9
28:06:2026 22:37,21.1,87.1,917.2,832.6
28:06:2026 22:38,21.1,87.2,917.2,832.4
28:06:2026 22:39,21.1,86.9,917.2,832.5
28:06:2026 22:40,21.1,87.0,917.2,832.7
28:06:2026 22:41,21.1,87.1,917.1,833.2
28:06:2026 22:42,21.1,87.2,917.0,833.7
28:06:2026 22:43,21.1,85.8,916.9,834.6
28:06:2026 22:44,21.1,86.8,916.9,834.6
28:06:2026 22:45,21.0,87.0,917.0,834.3
28:06:2026 22:47,21.1,85.8,917.0,834.0
28:06:2026 22:48,21.1,86.4,917.1,833.3
28:06:2026 22:49,21.1,86.9,917.2,832.6
28:06:2026 22:50,21.1,86.9,917.2,832.4
28:06:2026 22:51,21.1,87.0,917.2,832.3
28:06:2026 22:52,21.0,87.1,917.2,831.9
28:06:2026 22:53,21.1,87.2,917.3,831.2
28:06:2026 22:54,21.0,87.0,917.4,830.8
28:06:2026 22:55,21.0,87.0,917.4,830.4
28:06:2026 22:56,21.1,87.0,917.4,830.1
28:06:2026 22:57,21.1,86.9,917.5,829.8
28:06:2026 22:59,21.0,87.0,917.5,829.5
28:06:2026 23:00,21.2,87.1,917.6,828.9
28:06:2026 23:01,21.1,87.0,917.6,829.1
28:06:2026 23:02,21.0,87.2,917.5,829.4
28:06:2026 23:03,21.1,87.1,917.4,830.1
28:06:2026 23:04,21.1,87.0,917.4,830.7
28:06:2026 23:05,21.1,87.1,917.4,830.7
28:06:2026 23:06,21.1,87.0,917.4,830.4
28:06:2026 23:07,21.2,86.9,917.5,829.7
28:06:2026 23:08,21.3,86.6,917.5,829.4
28:06:2026 23:09,21.2,86.6,917.5,829.2
28:06:2026 23:11,21.2,86.8,917.6,828.8
28:06:2026 23:12,21.1,86.5,917.7,828.1
28:06:2026 23:13,21.2,86.6,917.7,828.0
28:06:2026 23:14,21.1,86.7,917.7,827.8
28:06:2026 23:15,21.2,86.8,917.7,827.3
28:06:2026 23:16,21.2,86.8,917.7,827.7
28:06:2026 23:17,21.1,86.8,917.7,827.5
28:06:2026 23:18,21.2,87.1,917.7,827.5
28:06:2026 23:19,21.1,87.0,917.7,827.5
28:06:2026 23:20,21.2,87.0,917.7,827.5
28:06:2026 23:21,21.1,87.1,917.7,827.7
28:06:2026 23:22,21.1,87.0,917.7,828.0
28:06:2026 23:24,21.1,87.0,917.6,828.8
28:06:2026 23:25,21.1,87.1,917.5,829.3
28:06:2026 23:26,21.1,87.0,917.5,829.9
28:06:2026 23:27,21.2,86.8,917.4,830.2
28:06:2026 23:28,21.1,86.9,917.5,829.8
28:06:2026 23:29,21.1,87.1,917.5,829.6
28:06:2026 23:30,21.1,87.3,917.5,829.5
28:06:2026 23:31,21.1,87.3,917.5,829.6
28:06:2026 23:32,21.0,87.3,917.5,830.0
28:06:2026 23:33,21.1,87.3,917.5,829.6
28:06:2026 23:35,21.1,87.4,917.4,830.2
28:06:2026 23:36,21.2,87.3,917.4,830.5
28:06:2026 23:37,21.1,87.3,917.3,831.1
28:06:2026 23:38,21.1,87.3,917.3,831.5
28:06:2026 23:39,21.1,87.2,917.3,831.8
28:06:2026 23:40,21.0,87.4,917.2,831.9
28:06:2026 23:41,21.0,87.6,917.2,832.2
28:06:2026 23:42,21.1,86.1,917.2,832.4
28:06:2026 23:43,21.1,87.2,917.2,832.4
28:06:2026 23:44,21.0,86.7,917.1,832.9
28:06:2026 23:45,21.0,87.5,917.1,833.1
28:06:2026 23:47,20.9,87.6,917.1,833.3
28:06:2026 23:48,20.9,87.6,917.1,833.1
28:06:2026 23:49,20.8,87.8,917.1,832.7
28:06:2026 23:50,20.8,87.8,917.2,832.7
28:06:2026 23:51,20.8,88.0,917.2,832.3
28:06:2026 23:52,20.7,87.8,917.2,832.3
28:06:2026 23:53,20.7,87.5,917.2,832.4
28:06:2026 23:54,20.7,88.0,917.2,832.1
28:06:2026 23:55,20.6,87.9,917.2,832.2
28:06:2026 23:56,20.6,88.0,917.2,832.1
28:06:2026 23:57,20.6,87.9,917.2,832.1
28:06:2026 23:59,20.6,88.1,917.2,832.3
29:06:2026 00:00,20.6,88.0,917.2,832.3
29:06:2026 00:01,20.5,88.0,917.2,832.6
29:06:2026 00:02,20.5,88.0,917.1,832.7
29:06:2026 00:03,20.5,88.0,917.1,832.8
29:06:2026 00:04,20.4,88.3,917.1,832.9
29:06:2026 00:05,20.4,88.6,917.2,832.5
29:06:2026 00:06,20.4,88.4,917.2,832.2
29:06:2026 00:07,20.4,88.7,917.2,831.9
29:06:2026 00:08,20.4,88.8,917.3,831.7
29:06:2026 00:10,20.4,88.7,917.3,831.6
29:06:2026 00:11,20.3,89.1,917.3,831.4
29:06:2026 00:12,20.3,88.8,917.3,831.0
29:06:2026 00:13,20.3,88.5,917.3,831.0
29:06:2026 00:14,20.3,89.1,917.4,830.8
29:06:2026 00:15,20.3,89.1,917.4,830.5
29:06:2026 00:16,20.3,89.2,917.4,830.1
29:06:2026 00:17,20.3,89.1,917.5,829.7
29:06:2026 00:18,20.2,89.4,917.5,829.3
29:06:2026 00:19,20.2,89.4,917.6,828.8
29:06:2026 00:20,20.2,89.5,917.6,829.1
29:06:2026 00:22,20.2,89.6,917.5,829.2
29:06:2026 00:23,20.2,89.3,917.5,829.7
29:06:2026 00:24,20.2,89.6,917.5,829.9
29:06:2026 00:25,20.2,89.4,917.4,830.1
29:06:2026 00:26,20.1,89.8,917.5,829.9
29:06:2026 00:27,20.1,89.7,917.4,830.0
29:06:2026 00:28,20.1,89.7,917.5,829.6
29:06:2026 00:29,20.1,89.7,917.5,829.8
29:06:2026 00:30,20.1,89.8,917.5,829.8
29:06:2026 00:31,20.1,89.8,917.5,829.7
29:06:2026 00:33,20.1,90.0,917.5,829.6
29:06:2026 00:34,20.1,89.9,917.5,829.7
29:06:2026 00:35,20.1,89.9,917.5,829.9
29:06:2026 00:36,20.1,90.0,917.4,830.1
29:06:2026 00:37,20.1,89.9,917.4,830.0
29:06:2026 00:38,20.0,89.9,917.4,830.4
29:06:2026 00:39,20.0,90.1,917.4,830.5
29:06:2026 00:40,20.0,90.1,917.4,830.4
29:06:2026 00:41,20.0,90.1,917.4,830.4
29:06:2026 00:42,20.0,90.2,917.4,830.4
29:06:2026 00:43,20.0,89.9,917.4,830.3
29:06:2026 00:45,20.0,90.1,917.5,829.9
29:06:2026 00:46,20.0,90.1,917.5,829.2
29:06:2026 00:47,20.0,90.2,917.6,828.9
29:06:2026 00:48,20.0,90.2,917.6,828.6
29:06:2026 00:49,20.0,90.1,917.6,828.9
29:06:2026 00:50,20.0,90.2,917.6,828.9
29:06:2026 00:51,20.0,90.1,917.6,829.0
29:06:2026 00:52,19.9,90.1,917.6,829.0
29:06:2026 00:53,19.9,90.1,917.5,829.6
29:06:2026 00:54,19.9,90.1,917.4,830.1
29:06:2026 00:56,19.9,90.1,917.4,830.8
29:06:2026 00:57,19.9,90.2,917.3,831.8
29:06:2026 00:58,19.9,90.2,917.2,832.1
29:06:2026 00:59,19.9,90.2,917.3,831.7
29:06:2026 01:00,19.9,90.3,917.3,831.3
29:06:2026 01:01,19.9,90.2,917.2,832.0
29:06:2026 01:02,19.9,90.2,917.2,832.3
29:06:2026 01:03,19.9,90.3,917.2,832.1
29:06:2026 01:04,19.9,90.2,917.3,830.9
29:06:2026 01:05,19.8,90.2,917.5,829.7
29:06:2026 01:06,19.9,90.1,917.6,828.9
29:06:2026 01:08,19.8,90.2,917.6,828.4
29:06:2026 01:09,19.8,90.1,917.6,828.5
29:06:2026 01:10,19.8,90.1,917.6,828.6
29:06:2026 01:11,19.8,90.1,917.5,829.1
29:06:2026 01:12,19.9,90.1,917.5,829.8
29:06:2026 01:13,19.9,89.9,917.5,829.9
29:06:2026 01:14,19.9,89.7,917.4,830.1
29:06:2026 01:15,19.9,89.7,917.6,829.1
29:06:2026 01:16,19.9,89.7,917.7,827.4
29:06:2026 01:17,19.8,89.7,917.9,825.8
29:06:2026 01:19,19.9,89.7,917.9,825.6
29:06:2026 01:20,19.8,89.8,918.0,824.8
29:06:2026 01:21,19.8,89.9,918.2,823.0
29:06:2026 01:22,19.8,89.9,918.6,819.8
29:06:2026 01:23,19.8,89.7,919.0,815.7
29:06:2026 01:24,19.8,89.9,919.2,813.9
29:06:2026 01:25,19.8,89.7,919.3,813.1
29:06:2026 01:26,19.8,89.7,919.1,814.7
29:06:2026 01:27,19.8,89.7,918.9,816.6
29:06:2026 01:28,19.8,89.4,918.6,819.9
29:06:2026 01:29,19.8,89.5,918.4,821.5
29:06:2026 01:31,19.7,89.5,918.4,821.3
29:06:2026 01:32,19.7,89.7,918.3,822.6
29:06:2026 01:33,19.7,89.8,918.1,824.0
29:06:2026 01:34,19.7,89.9,918.0,824.7
29:06:2026 01:35,19.7,89.5,917.8,826.4
29:06:2026 01:36,19.8,89.3,917.9,826.3
29:06:2026 01:37,19.8,89.4,917.9,825.6
29:06:2026 01:38,19.8,89.5,917.8,826.7
29:06:2026 01:39,19.7,89.6,917.6,828.5
29:06:2026 01:40,19.7,89.5,917.4,830.0
29:06:2026 01:41,19.7,89.7,917.4,830.4
29:06:2026 01:43,19.7,89.7,917.3,831.7
29:06:2026 01:44,19.7,89.8,917.1,833.2
29:06:2026 01:45,19.7,89.7,917.0,834.3
29:06:2026 01:46,19.7,89.8,916.9,835.0
29:06:2026 01:47,19.7,89.8,916.9,835.3
29:06:2026 01:48,19.7,89.9,916.8,835.6
29:06:2026 01:49,19.7,89.8,916.7,836.5
29:06:2026 01:50,19.7,89.9,916.6,837.5
29:06:2026 01:51,19.7,90.0,916.5,838.7
29:06:2026 01:52,19.6,89.9,916.3,840.6
29:06:2026 01:54,19.6,89.9,916.1,842.1
29:06:2026 01:55,19.6,89.8,916.0,843.0
29:06:2026 01:56,19.7,90.0,916.0,843.4
29:06:2026 01:57,19.6,90.1,916.0,843.4
29:06:2026 01:58,19.6,90.1,916.0,843.3
29:06:2026 01:59,19.6,90.0,915.9,843.8
29:06:2026 02:00,19.6,90.1,915.9,844.1
29:06:2026 02:01,19.6,90.1,915.9,843.9
29:06:2026 02:02,19.6,90.2,915.9,844.3
29:06:2026 02:03,19.6,90.1,915.8,844.8
29:06:2026 02:05,19.6,90.1,915.8,845.1
29:06:2026 02:06,19.6,90.1,915.8,845.3
29:06:2026 02:07,19.6,90.1,915.7,845.6
29:06:2026 02:08,19.6,90.2,915.6,846.4
29:06:2026 02:09,19.6,90.1,915.6,847.1
29:06:2026 02:10,19.6,90.1,915.6,846.9
29:06:2026 02:11,19.6,90.1,915.6,846.8
29:06:2026 02:12,19.6,90.1,915.5,847.3
29:06:2026 02:13,19.6,90.1,915.5,847.6
29:06:2026 02:14,19.6,90.1,915.5,847.8
29:06:2026 02:15,19.6,90.1,915.5,848.0
29:06:2026 02:17,19.6,90.1,915.4,848.5
29:06:2026 02:18,19.6,90.1,915.4,848.5
29:06:2026 02:19,19.6,90.2,915.4,848.3
29:06:2026 02:20,19.6,90.2,915.4,848.5
29:06:2026 02:21,19.6,90.1,915.4,848.4
29:06:2026 02:22,19.6,90.2,915.5,847.3
29:06:2026 02:23,19.6,90.1,915.6,847.1
29:06:2026 02:24,19.6,90.0,915.5,847.7
29:06:2026 02:25,19.6,90.0,915.2,850.5
29:06:2026 02:26,19.6,89.6,915.0,852.0
29:06:2026 02:27,19.6,89.7,915.2,850.7
29:06:2026 02:29,19.6,89.8,915.3,849.9
29:06:2026 02:30,19.6,89.7,915.2,849.9
29:06:2026 02:31,19.6,89.8,915.0,851.9
29:06:2026 02:32,19.6,89.6,915.0,852.6
29:06:2026 02:33,19.6,89.6,915.0,852.0
29:06:2026 02:34,19.6,89.8,915.1,851.3
29:06:2026 02:35,19.5,89.7,915.2,850.6
29:06:2026 02:36,19.6,89.7,915.2,850.5
29:06:2026 02:37,19.5,89.9,915.1,851.1
29:06:2026 02:38,19.5,90.0,915.1,851.4
29:06:2026 02:40,19.5,89.9,915.1,851.2
29:06:2026 02:41,19.5,90.0,915.2,850.6
29:06:2026 02:42,19.5,90.1,915.2,849.9
29:06:2026 02:43,19.5,90.0,915.2,850.1
29:06:2026 02:44,19.5,90.1,915.2,850.3
29:06:2026 02:45,19.5,90.1,915.2,850.7
29:06:2026 02:46,19.5,90.1,915.2,850.4
29:06:2026 02:47,19.5,90.0,915.2,850.6
29:06:2026 02:48,19.5,90.1,915.2,850.7
29:06:2026 02:49,19.5,90.1,915.1,850.8
29:06:2026 02:50,19.5,90.1,915.1,851.1
29:06:2026 02:52,19.5,90.1,915.1,851.3
29:06:2026 02:53,19.5,90.1,915.1,851.5
29:06:2026 02:54,19.5,90.2,915.1,851.6
29:06:2026 02:55,19.5,90.1,915.1,851.6
29:06:2026 02:56,19.4,90.1,915.0,852.0
29:06:2026 02:57,19.4,90.2,915.0,852.4
29:06:2026 02:58,19.4,90.2,914.9,852.8
29:06:2026 02:59,19.5,90.2,914.9,853.2
29:06:2026 03:00,19.5,90.2,915.0,852.5
29:06:2026 03:01,19.5,90.1,915.0,851.8
29:06:2026 03:03,19.5,90.1,915.0,851.7
29:06:2026 03:04,19.5,90.2,915.0,852.1
29:06:2026 03:05,19.5,90.2,914.9,853.0
29:06:2026 03:06,19.5,90.1,914.9,853.1
29:06:2026 03:07,19.5,90.2,914.9,853.0
29:06:2026 03:08,19.5,90.1,915.0,852.0
29:06:2026 03:09,19.5,90.1,915.1,851.3
29:06:2026 03:10,19.5,90.1,915.1,851.3
29:06:2026 03:11,19.5,90.1,915.1,851.0
29:06:2026 03:12,19.5,89.9,915.1,850.9
29:06:2026 03:13,19.5,90.0,915.2,850.6
29:06:2026 03:15,19.5,89.9,915.2,850.2
29:06:2026 03:16,19.5,89.9,915.2,850.0
29:06:2026 03:17,19.5,89.9,915.3,849.7
29:06:2026 03:18,19.4,89.9,915.2,850.0
29:06:2026 03:19,19.4,90.0,915.2,849.9
29:06:2026 03:20,19.4,90.1,915.2,850.2
29:06:2026 03:21,19.4,90.1,915.2,850.6
29:06:2026 03:22,19.4,90.1,915.2,850.6
29:06:2026 03:23,19.5,90.0,915.1,851.0
29:06:2026 03:24,19.4,89.9,915.1,851.2
29:06:2026 03:26,19.4,90.0,915.1,851.4
29:06:2026 03:27,19.4,90.0,915.1,851.4
29:06:2026 03:28,19.4,90.0,915.1,851.0
29:06:2026 03:29,19.4,90.1,915.1,851.1
29:06:2026 03:30,19.4,90.0,915.1,851.0
29:06:2026 03:31,19.4,90.0,915.1,851.0
29:06:2026 03:32,19.4,90.0,915.1,850.8
29:06:2026 03:33,19.4,90.0,915.2,850.5
29:06:2026 03:34,19.4,90.0,915.2,850.8
29:06:2026 03:35,19.4,90.0,915.2,850.8
29:06:2026 03:36,19.4,90.1,915.2,850.7
29:06:2026 03:38,19.4,90.0,915.2,850.8
29:06:2026 03:39,19.4,90.1,915.1,850.8
29:06:2026 03:40,19.4,90.0,915.2,850.6
29:06:2026 03:41,19.4,90.0,915.2,850.8
29:06:2026 03:42,19.4,90.1,915.1,850.8
29:06:2026 03:43,19.4,90.1,915.1,850.8
29:06:2026 03:44,19.4,90.1,915.2,850.6
29:06:2026 03:45,19.4,90.1,915.2,850.5
29:06:2026 03:46,19.4,90.1,915.2,850.6
29:06:2026 03:47,19.4,90.0,915.2,850.5
29:06:2026 03:49,19.4,90.1,915.2,850.2
29:06:2026 03:50,19.4,90.1,915.2,850.3
29:06:2026 03:51,19.4,90.2,915.2,850.7
29:06:2026 03:52,19.4,90.2,915.1,850.9
29:06:2026 03:53,19.4,90.2,915.1,851.2
29:06:2026 03:54,19.4,90.3,915.1,851.6
29:06:2026 03:55,19.4,90.2,915.1,851.5
29:06:2026 03:56,19.4,90.3,915.1,851.3
29:06:2026 03:57,19.4,90.4,915.2,850.5
29:06:2026 03:58,19.4,90.4,915.2,850.0
29:06:2026 03:59,19.4,90.5,915.3,849.4
29:06:2026 04:01,19.4,90.5,915.3,849.1
29:06:2026 04:02,19.4,90.5,915.3,849.0
29:06:2026 04:03,19.4,90.5,915.4,848.8
29:06:2026 04:04,19.4,90.5,915.4,848.7
29:06:2026 04:05,19.4,90.4,915.4,848.6
29:06:2026 04:06,19.4,90.5,915.4,848.8
29:06:2026 04:07,19.4,90.5,915.4,848.9
29:06:2026 04:08,19.4,90.5,915.4,848.7
29:06:2026 04:09,19.3,90.5,915.4,848.4
29:06:2026 04:10,19.4,90.5,915.4,848.3
29:06:2026 04:11,19.4,90.5,915.4,848.3
29:06:2026 04:13,19.4,90.5,915.5,848.0
29:06:2026 04:14,19.4,90.4,915.5,847.8
29:06:2026 04:15,19.4,90.4,915.5,848.0
29:06:2026 04:16,19.4,90.3,915.4,848.1
29:06:2026 04:17,19.4,90.3,915.4,848.2
29:06:2026 04:18,19.4,90.3,915.5,847.9
29:06:2026 04:19,19.4,90.3,915.5,847.4
29:06:2026 04:20,19.4,90.4,915.5,847.3
29:06:2026 04:21,19.4,90.4,915.6,846.6
29:06:2026 04:22,19.4,90.4,915.7,846.2
29:06:2026 04:24,19.3,90.5,915.7,845.9
29:06:2026 04:25,19.4,90.4,915.7,845.5
29:06:2026 04:26,19.3,88.8,915.8,845.3
29:06:2026 04:27,19.4,88.5,915.8,845.0
29:06:2026 04:28,19.5,89.3,915.8,844.8
29:06:2026 04:29,19.4,88.1,915.9,844.4
29:06:2026 04:30,19.3,89.0,915.9,844.1
29:06:2026 04:31,19.3,89.3,915.9,843.8
29:06:2026 04:32,19.3,89.6,916.0,843.4
29:06:2026 04:33,19.3,89.6,916.0,843.4
29:06:2026 04:34,19.3,89.8,915.9,843.6
29:06:2026 04:36,19.3,89.9,915.9,844.2
29:06:2026 04:37,19.3,89.9,915.8,844.7
29:06:2026 04:38,19.3,90.0,915.7,845.5
29:06:2026 04:39,19.3,89.9,915.8,845.0
29:06:2026 04:40,19.3,90.0,915.9,844.2
29:06:2026 04:41,19.3,90.0,916.0,843.4
29:06:2026 04:42,19.3,90.0,916.0,842.9
29:06:2026 04:43,19.3,90.1,916.1,842.6
29:06:2026 04:44,19.3,90.1,916.1,842.6
29:06:2026 04:45,19.3,90.2,916.0,842.9
29:06:2026 04:47,19.3,90.2,916.0,843.1
29:06:2026 04:48,19.3,90.1,916.0,843.2
29:06:2026 04:49,19.3,90.2,916.0,843.0
29:06:2026 04:50,19.3,90.1,916.0,842.7
29:06:2026 04:51,19.3,90.1,916.1,842.1
29:06:2026 04:52,19.3,90.0,916.1,842.6
29:06:2026 04:53,19.3,90.1,916.0,843.4
29:06:2026 04:54,19.3,90.0,915.8,844.9
29:06:2026 04:55,19.3,89.9,915.7,846.0
29:06:2026 04:56,19.3,88.7,915.6,846.7
29:06:2026 04:57,19.3,88.9,915.6,846.8
29:06:2026 04:59,19.3,89.3,915.7,846.2
29:06:2026 05:00,19.3,89.6,915.8,845.3
29:06:2026 05:01,19.2,89.6,915.9,844.3
29:06:2026 05:02,19.2,89.6,915.9,843.9
29:06:2026 05:03,19.2,89.8,915.9,844.1
29:06:2026 05:04,19.3,89.9,915.7,845.5
29:06:2026 05:05,19.2,89.9,915.7,845.7
29:06:2026 05:06,19.2,89.8,915.9,844.3
29:06:2026 05:07,19.2,89.9,916.2,841.3
29:06:2026 05:08,19.2,90.0,916.7,836.4
29:06:2026 05:10,19.1,90.1,917.3,831.2
29:06:2026 05:11,19.2,90.3,917.8,827.2
29:06:2026 05:12,19.1,90.2,917.9,826.1
29:06:2026 05:13,19.2,89.8,917.6,828.7
29:06:2026 05:14,19.2,88.7,916.9,835.1
29:06:2026 05:15,19.2,89.3,916.6,837.6
29:06:2026 05:16,19.2,89.4,916.6,837.8
29:06:2026 05:17,19.2,89.4,916.6,837.2
29:06:2026 05:18,19.2,88.6,916.5,838.7
29:06:2026 05:19,19.2,88.6,916.4,839.2
29:06:2026 05:20,19.3,88.4,916.5,839.0
29:06:2026 05:22,19.2,89.0,916.4,839.1
29:06:2026 05:23,19.2,89.3,916.5,838.8
29:06:2026 05:24,19.2,89.4,916.6,837.7
29:06:2026 05:25,19.2,89.4,916.6,837.4
29:06:2026 05:26,19.2,89.3,916.6,837.4
29:06:2026 05:27,19.2,89.5,916.7,836.9
29:06:2026 05:28,19.1,89.5,916.7,836.4
29:06:2026 05:29,19.2,89.5,916.7,836.8
29:06:2026 05:30,19.1,89.6,916.7,837.1
29:06:2026 05:31,19.1,89.6,916.6,837.5
29:06:2026 05:32,19.1,89.6,916.5,838.1
29:06:2026 05:34,19.1,89.7,916.5,839.0
29:06:2026 05:35,19.1,89.8,916.4,839.5
29:06:2026 05:36,19.1,89.7,916.4,839.8
29:06:2026 05:37,19.1,89.8,916.3,840.3
29:06:2026 05:38,19.1,89.8,916.4,839.9
29:06:2026 05:39,19.1,89.8,916.5,839.0
29:06:2026 05:40,19.0,89.9,916.5,838.5
29:06:2026 05:41,19.1,89.9,916.6,838.1
29:06:2026 05:42,19.1,89.9,916.5,838.4
29:06:2026 05:43,19.1,90.0,916.5,838.9
29:06:2026 05:45,19.1,89.9,916.4,839.6
29:06:2026 05:46,19.1,90.0,916.3,839.9
29:06:2026 05:47,19.1,89.9,916.3,840.6
29:06:2026 05:48,19.1,89.9,916.3,840.6
29:06:2026 05:49,19.1,89.9,916.3,840.3
29:06:2026 05:50,19.1,90.0,916.4,839.6
29:06:2026 05:51,19.1,90.1,916.5,838.8
29:06:2026 05:52,19.1,90.1,916.5,838.8
29:06:2026 05:53,19.1,90.1,916.5,838.4
29:06:2026 05:54,19.1,90.1,916.6,837.9
29:06:2026 05:55,19.1,90.0,916.6,837.7
29:06:2026 05:57,19.1,90.0,916.6,837.2
29:06:2026 05:58,19.1,90.0,916.7,836.3
29:06:2026 05:59,19.1,89.9,916.8,836.3
29:06:2026 06:00,19.1,89.8,916.8,836.2
29:06:2026 06:01,19.1,89.9,916.7,836.5
29:06:2026 06:02,19.1,89.9,916.7,836.5
29:06:2026 06:03,19.1,89.9,917.0,834.1
29:06:2026 06:04,19.1,90.0,917.2,831.8
29:06:2026 06:05,19.1,90.0,917.2,832.3
29:06:2026 06:06,19.1,89.6,917.0,834.1
29:06:2026 06:08,19.1,88.6,916.8,835.9
29:06:2026 06:09,19.1,89.6,916.7,836.3
